gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Enterocytes_4	Enterocytes_3	Proliferating epithelial cells	Enterocytes_2	Enterocytes_1_1	Enterocytes_1_0	TA	Enteroendocrine	Goblet	Tuft	Endothelial cells 1	Smooth muscle cells	Stromal cells 1.2	Endothelial cells 2	Stromal cells 1.1	Lymphatic endothelial cells	Oligodendrocytes	Proliferating cells	Mesothelial cells	Stromal cells 2	Inflammatory Monocytes	DCs	Bcells	Neutrophils	Cd4	Ilc3	Tregs	Cd8	Ilc1	Cd8 effector	Proliferating	gd-tcells	Ilc2	NK cells	Plasma cells
IL10	P22301	False	IL10_HUMAN		CPI-CS04CBDE052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.017	0.014	0.0	0.014	0.0	0.964	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0
IL11	P20809	False	IL11_HUMAN		CPI-CS0DDFD82E7	0.001	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.003	0.025	0.028	0.0	0.015	0.004	0.0	0.027	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL4	P05112	False	IL4_HUMAN		CPI-CS00BF6CD40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.002	0.013	0.036	0.0	0.0	0.0	0.008	0.0	0.045	0.0	0.668	0.0	0.043
IL4	P05112	False	IL4_HUMAN		CPI-CS0FBBCDD66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.002	0.013	0.036	0.0	0.0	0.0	0.008	0.0	0.045	0.0	0.668	0.0	0.043
IL13	P35225	False	IL13_HUMAN		CPI-CS0EE8AEA34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.01	0.0	0.022	0.0	0.44	0.0	0.0
IL15	P40933	False	IL15_HUMAN		CPI-CS06E556972	0.09	0.173	0.109	0.198	0.124	0.214	0.076	0.04	0.067	0.159	0.243	0.111	0.101	0.337	0.144	0.102	0.181	0.15	0.098	0.094	0.062	0.076	0.012	0.387	0.007	0.099	0.0	0.002	0.02	0.0	0.023	0.0	0.026	0.062	0.024
IL17A	Q16552	False	IL17_HUMAN		CPI-CS04F158618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.001	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.117	0.609	0.0	0.0	0.0
IL17F	Q96PD4	False	IL17F_HUMAN		CPI-CS0558AB6A5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.258	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL17C	Q9P0M4	False	IL17C_HUMAN		CPI-CS0BA342294	0.089	0.014	0.098	0.0	0.007	0.0	0.098	0.029	0.021	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL18	Q14116	False	IL18_HUMAN		CPI-CS09831CCFD	1.027	0.267	0.228	0.379	0.06	0.205	0.215	0.108	0.116	0.168	0.001	0.012	0.02	0.0	0.026	0.011	0.003	0.007	0.467	0.064	0.144	0.051	0.005	0.081	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0
IL2	P60568	False	IL2_HUMAN		CPI-CS0D48BE017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.011	0.0	0.073	0.103	0.0	0.019	0.147	0.038	0.046	0.0	0.548	0.0	0.0
IL2	P60568	False	IL2_HUMAN		CPI-CS0A34112A6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.011	0.0	0.073	0.103	0.0	0.019	0.147	0.038	0.046	0.0	0.548	0.0	0.0
IL2	P60568	False	IL2_HUMAN		CPI-SS09F430F14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.011	0.0	0.073	0.103	0.0	0.019	0.147	0.038	0.046	0.0	0.548	0.0	0.0
BDNF	P23560	False	BDNF_HUMAN		CPI-SS0A93C11C8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.123	0.009	0.0	0.011	0.0	0.0	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BDNF	P23560	False	BDNF_HUMAN		CPI-SS01BCB9360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.123	0.009	0.0	0.011	0.0	0.0	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NTF4	P34130	False	NTF4_HUMAN		CPI-SS0BA3A1C3A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.004	0.0	0.0	0.0	0.075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0
GDNF	P39905	False	GDNF_HUMAN		CPI-SS0C23EF34B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.027	0.004	0.008	0.028	0.014	0.029	0.045	0.0	0.264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS027CDEA08	0.0	0.009	0.025	0.0	0.0	0.003	0.024	0.146	0.216	0.0	1.048	0.398	0.076	0.222	0.194	0.531	0.034	0.736	0.124	0.086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS012B7C21D	0.0	0.009	0.025	0.0	0.0	0.003	0.024	0.146	0.216	0.0	1.048	0.398	0.076	0.222	0.194	0.531	0.034	0.736	0.124	0.086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS00D153A8A	0.0	0.009	0.025	0.0	0.0	0.003	0.024	0.146	0.216	0.0	1.048	0.398	0.076	0.222	0.194	0.531	0.034	0.736	0.124	0.086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS02770D68F	0.003	0.001	0.015	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.332	0.097	0.018	0.094	0.063	0.05	0.025	0.231	0.022	0.016	0.009	0.031	0.003	0.0	0.004	0.0	0.0	0.006	0.014	0.0	0.019	0.0	0.0	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS08C3D27F7	0.003	0.001	0.015	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.332	0.097	0.018	0.094	0.063	0.05	0.025	0.231	0.022	0.016	0.009	0.031	0.003	0.0	0.004	0.0	0.0	0.006	0.014	0.0	0.019	0.0	0.0	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS05FEE05CB	0.003	0.001	0.015	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.332	0.097	0.018	0.094	0.063	0.05	0.025	0.231	0.022	0.016	0.009	0.031	0.003	0.0	0.004	0.0	0.0	0.006	0.014	0.0	0.019	0.0	0.0	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS0C4D54E39	0.003	0.001	0.015	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.332	0.097	0.018	0.094	0.063	0.05	0.025	0.231	0.022	0.016	0.009	0.031	0.003	0.0	0.004	0.0	0.0	0.006	0.014	0.0	0.019	0.0	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0B42AD9EF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.028	0.031	0.01	0.492	0.0	0.011	0.055	0.126	0.408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0FA326344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.028	0.031	0.01	0.492	0.0	0.011	0.055	0.126	0.408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0B87FE6E0	0.103	0.034	0.114	0.023	0.009	0.012	0.1	0.035	0.034	0.097	0.343	0.353	0.105	0.277	0.099	0.195	0.217	0.195	0.055	0.077	0.005	0.011	0.0	0.0	0.014	0.251	0.0	0.001	0.034	0.0	0.025	0.147	0.176	0.0	0.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS01A07768A	0.103	0.034	0.114	0.023	0.009	0.012	0.1	0.035	0.034	0.097	0.343	0.353	0.105	0.277	0.099	0.195	0.217	0.195	0.055	0.077	0.005	0.011	0.0	0.0	0.014	0.251	0.0	0.001	0.034	0.0	0.025	0.147	0.176	0.0	0.0
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0A34EE366	0.0	0.0	0.01	0.0	0.0	0.0	0.003	0.0	0.052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL21	Q9HBE4	False	IL21_HUMAN		CPI-CS0E80B08E2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.033	0.0	0.0	0.0	0.0
IL33	O95760	False	IL33_HUMAN		CPI-CS0C59AF029	0.002	0.0	0.004	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.014	0.026	1.035	0.18	0.142	0.154	0.005	0.039	0.294	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL5	P05113	False	IL5_HUMAN		CPI-CS0FB8775FC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.002	0.0	0.0	0.009	0.0	0.531	0.0	0.0
IL6	P05231	False	IL6_HUMAN		CPI-CS063AE1C91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.166	0.308	0.971	0.548	0.176	0.09	0.094	0.168	0.213	0.041	0.18	0.052	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.0	0.0
IL7	P13232	False	IL7_HUMAN		CPI-CS0AB9C7139	0.043	0.024	0.036	0.004	0.0	0.008	0.038	0.0	0.007	0.0	0.007	0.026	0.107	0.025	0.106	0.606	0.013	0.054	0.097	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.011	0.004	0.003	0.0	0.0	0.067	0.0
OSM	P13725	False	ONCM_HUMAN		CPI-CS0E661878B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.708	0.197	0.04	0.912	0.029	0.236	0.129	0.015	0.018	0.013	0.163	0.032	0.201	0.0	0.0
OSM	P13725	False	ONCM_HUMAN		CPI-CS06D50EBF8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.708	0.197	0.04	0.912	0.029	0.236	0.129	0.015	0.018	0.013	0.163	0.032	0.201	0.0	0.0
LIF	P15018	False	LIF_HUMAN		CPI-CS07B61574B	0.037	0.008	0.042	0.0	0.0	0.009	0.035	0.0	0.015	0.0	0.0	0.01	0.061	0.004	0.039	0.068	0.026	0.015	0.027	0.003	0.026	0.029	0.0	0.0	0.022	0.09	0.023	0.004	0.021	0.006	0.06	0.036	0.68	0.0	0.0
ULBP1	Q9BZM6	False	N2DL1_HUMAN		CPI-CS0007697A7	0.01	0.003	0.036	0.008	0.0	0.0	0.026	0.0	0.006	0.0	0.044	0.019	0.02	0.048	0.06	0.045	0.005	0.43	0.047	0.025	0.0	0.004	0.007	0.005	0.009	0.068	0.0	0.027	0.023	0.013	0.189	0.025	0.029	0.0	0.144
WNT2	P09544	False	WNT2_HUMAN		CPI-SS09FF3A1EA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059	0.0	0.091	0.043	0.0	0.011	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETN	Q9HD89	False	RETN_HUMAN		CPI-SS0EECD7662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS0B7BC0E4D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.152	0.648	0.071	0.0	0.606	0.158	0.982	0.01	0.497	0.045	0.557	1.405	0.839	0.812	0.084
CCR2	P41597	False	CCR2_HUMAN		CPI-SS0CF0E4DE9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.152	0.648	0.071	0.0	0.606	0.158	0.982	0.01	0.497	0.045	0.557	1.405	0.839	0.812	0.084
CCR3	P51677	False	CCR3_HUMAN		CPI-SS0B0AC1603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR3	P51677	False	CCR3_HUMAN		CPI-SS0F6B529A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0A021DB6E	0.001	0.001	0.0	0.004	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.626	0.207	0.047	1.59	0.064	0.073	0.205	0.001	0.009	0.0	0.109	0.0	0.023	0.0	0.095
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0DBFB8BEA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.093	0.17	2.321	0.109	0.03	0.05	0.172	0.042	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS05B7D3407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.093	0.17	2.321	0.109	0.03	0.05	0.172	0.042	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS03821C2C6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.093	0.17	2.321	0.109	0.03	0.05	0.172	0.042	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR10	P46092	False	CCR10_HUMAN		CPI-SS08B249DBA	0.002	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.001	0.0	0.001	0.004	0.001	0.01	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.561
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS0F3BF2B34	0.02	0.018	0.002	0.013	0.009	0.0	0.004	0.0	0.01	0.254	0.006	0.008	0.46	0.01	0.038	0.034	0.008	0.0	0.086	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.011	0.0	0.0	0.0	0.015	0.0	0.031
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS0ECD9BB5E	0.02	0.018	0.002	0.013	0.009	0.0	0.004	0.0	0.01	0.254	0.006	0.008	0.46	0.01	0.038	0.034	0.008	0.0	0.086	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.011	0.0	0.0	0.0	0.015	0.0	0.031
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS0CCD89E02	0.02	0.018	0.002	0.013	0.009	0.0	0.004	0.0	0.01	0.254	0.006	0.008	0.46	0.01	0.038	0.034	0.008	0.0	0.086	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.011	0.0	0.0	0.0	0.015	0.0	0.031
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS083B5EBAB	0.02	0.018	0.002	0.013	0.009	0.0	0.004	0.0	0.01	0.254	0.006	0.008	0.46	0.01	0.038	0.034	0.008	0.0	0.086	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.011	0.0	0.0	0.0	0.015	0.0	0.031
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS00AEC3818	0.02	0.018	0.002	0.013	0.009	0.0	0.004	0.0	0.01	0.254	0.006	0.008	0.46	0.01	0.038	0.034	0.008	0.0	0.086	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.011	0.0	0.0	0.0	0.015	0.0	0.031
CCR4	P51679	False	CCR4_HUMAN		CPI-SS0EA05941A	0.002	0.0	0.003	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.005	0.004	0.009	0.1	0.0	0.195	0.001	0.003	0.0	0.028	0.0	0.237	0.0	0.021
CCR4	P51679	False	CCR4_HUMAN		CPI-SS052B38F1C	0.002	0.0	0.003	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.005	0.004	0.009	0.1	0.0	0.195	0.001	0.003	0.0	0.028	0.0	0.237	0.0	0.021
DPP4	P27487	False	DPP4_HUMAN		CPI-SS006FB5198	0.125	0.059	0.23	0.015	0.032	0.015	0.267	0.134	0.131	0.0	0.002	0.0	0.132	0.0	0.011	0.0	0.0	0.005	1.123	0.004	0.079	0.54	0.118	0.0	0.145	0.073	0.057	0.165	0.039	0.113	0.227	0.023	0.034	0.0	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0AEC33FF1	0.125	0.059	0.23	0.015	0.032	0.015	0.267	0.134	0.131	0.0	0.002	0.0	0.132	0.0	0.011	0.0	0.0	0.005	1.123	0.004	0.079	0.54	0.118	0.0	0.145	0.073	0.057	0.165	0.039	0.113	0.227	0.023	0.034	0.0	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0F9BBC31B	0.125	0.059	0.23	0.015	0.032	0.015	0.267	0.134	0.131	0.0	0.002	0.0	0.132	0.0	0.011	0.0	0.0	0.005	1.123	0.004	0.079	0.54	0.118	0.0	0.145	0.073	0.057	0.165	0.039	0.113	0.227	0.023	0.034	0.0	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FAE7ABEF	0.125	0.059	0.23	0.015	0.032	0.015	0.267	0.134	0.131	0.0	0.002	0.0	0.132	0.0	0.011	0.0	0.0	0.005	1.123	0.004	0.079	0.54	0.118	0.0	0.145	0.073	0.057	0.165	0.039	0.113	0.227	0.023	0.034	0.0	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0652F5D15	0.125	0.059	0.23	0.015	0.032	0.015	0.267	0.134	0.131	0.0	0.002	0.0	0.132	0.0	0.011	0.0	0.0	0.005	1.123	0.004	0.079	0.54	0.118	0.0	0.145	0.073	0.057	0.165	0.039	0.113	0.227	0.023	0.034	0.0	0.0
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS01A6823FA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.019	0.028	0.0	0.17	0.177	0.112	0.268	0.337	0.248	0.223	0.432	0.021	0.097	0.024
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS0EFE0B07A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.019	0.028	0.0	0.17	0.177	0.112	0.268	0.337	0.248	0.223	0.432	0.021	0.097	0.024
GCGR	P47871	False	GLR_HUMAN		CPI-SS056993231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR7	P32248	False	CCR7_HUMAN		CPI-SS06C0074BD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.005	0.0	0.023	0.01	0.213	0.789	1.64	0.011	0.826	0.201	0.254	0.235	0.075	0.074	0.191	0.0	0.096	0.0	0.438
CCR9	P51686	False	CCR9_HUMAN		CPI-SS039863E62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.069	0.033	0.0	0.07	0.0	0.0	0.201	0.017	0.516	0.136	0.071	0.0	0.031	0.032
CXCR5	P32302	False	CXCR5_HUMAN		CPI-SS0C2437E0D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.019	0.398	0.033	0.02	0.177	0.023	0.007	0.013	0.005	0.051	0.0	0.0	0.0	0.054
AVPR1A	P37288	False	V1AR_HUMAN		CPI-SS07835EECF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.161	0.024	0.0	0.044	0.0	0.002	0.0	0.08	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS0C8A09915	0.481	0.222	0.276	0.124	0.065	0.09	0.341	0.064	0.139	0.0	0.0	0.014	0.002	0.0	0.002	0.0	0.002	0.0	0.007	0.0	0.004	0.0	0.003	0.0	0.075	0.0	0.0	0.01	0.0	0.0	0.016	0.0	0.0	0.0	0.0
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS003AFD9BA	0.481	0.222	0.276	0.124	0.065	0.09	0.341	0.064	0.139	0.0	0.0	0.014	0.002	0.0	0.002	0.0	0.002	0.0	0.007	0.0	0.004	0.0	0.003	0.0	0.075	0.0	0.0	0.01	0.0	0.0	0.016	0.0	0.0	0.0	0.0
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS0EC70F078	0.481	0.222	0.276	0.124	0.065	0.09	0.341	0.064	0.139	0.0	0.0	0.014	0.002	0.0	0.002	0.0	0.002	0.0	0.007	0.0	0.004	0.0	0.003	0.0	0.075	0.0	0.0	0.01	0.0	0.0	0.016	0.0	0.0	0.0	0.0
VIPR2	P41587	False	VIPR2_HUMAN		CPI-SS05B60E59C	0.0	0.002	0.004	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.001	0.031	0.073	0.004	0.233	0.0	0.0	0.028	0.038	0.163	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.02	0.01	0.054	0.0	0.0	0.031	0.0	0.0
NPY1R	P25929	False	NPY1R_HUMAN		CPI-SS0A9F17199	0.004	0.0	0.003	0.0	0.0	0.0	0.002	0.132	0.004	0.0	0.005	0.053	0.234	0.0	0.014	0.003	0.005	0.0	0.108	0.0	0.006	0.0	0.005	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPY2R	P49146	False	NPY2R_HUMAN		CPI-SS0FEF2FF5D	0.0	0.0	0.005	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPR3	P17342	False	ANPRC_HUMAN		CPI-SS023D39112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.038	0.032	0.003	0.035	0.011	0.005	0.006	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPR2	P20594	False	ANPRB_HUMAN		CPI-SS0779676D0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.025	0.133	0.02	0.131	0.102	0.086	0.118	0.106	0.159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MET	P08581	False	MET_HUMAN		CPI-SS0BC7CD11B	0.333	0.198	0.272	0.215	0.079	0.117	0.289	0.053	0.17	0.095	0.212	0.076	0.029	0.154	0.03	0.205	0.018	0.208	0.578	0.015	0.149	0.128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0
